	ABCA1|19	ABHD2|11057	ACTA2|59	ACTN1|87	ACVR2B|93	ADAM8|101	ADAP2|55803	ADA|100	ADCY7|113	ADK|132	ADRB2|154	ADRBK2|157	AFF3|3899	AKTIP|64400	ALDH1A3|220	AMFR|267	ANKH|56172	ANXA1|301	ANXA4|307	APBA2|321	APBB1|322	APOBEC3B|9582	AQP3|360	ARAP2|116984	ARHGAP15|55843	ARHGAP24|83478	ARHGAP25|9938	ARHGEF3|50650	ARL4C|10123	ATG4A|115201	ATP1A1|476	ATP6V0A1|535	BACE2|25825	BCAN|63827	BCAR1|9564	BCL10|8915	BCL11B|64919	BCL2|596	BCL7A|605	BHLHE40|8553	BIN2|51411	BIRC3|330	BMF|90427	BRD4|23476	BSG|682	BTG1|694	BTK|695	BUB1B|701	C11orf24|53838	C13orf18|80183	C15orf62|643338	C19orf56|51398	C1orf21|81563	C1orf38|9473	C20orf112|140688	C20orf3|57136	C20orf72|92667	C22orf13|83606	C22orf27|150291	C3AR1|719	CA14|23632	CACNA2D2|9254	CACNB3|784	CAPZB|832	CCDC25|55246	CCDC50|152137	CCL5|6352	CCND2|894	CCNG2|901	CD180|4064	CD1D|912	CD200|4345	CD22|933	CD247|919	CD27|939	CD28|940	CD2|914	CD300A|11314	CD3E|916	CD48|962	CD4|920	CD53|963	CD5|921	CD68|968	CD6|923	CD72|971	CD74|972	CD79A|973	CD79B|974	CD83|9308	CD86|942	CD8A|925	CD96|10225	CDC14A|8556	CDH1|999	CDH3|1001	CDK17|5128	CDKN2A|1029	CEBPB|1051	CHD7|55636	CHERP|10523	CHI3L1|1116	CHST12|55501	CHUK|1147	CISH|1154	CLEC2B|9976	CLIC4|25932	CNTNAP3|79937	COL14A1|7373	COPS3|8533	CORO1A|11151	CORO1C|23603	CORO2B|10391	CPSF2|53981	CSF2RB|1439	CSK|1445	CTSZ|1522	CXCL10|3627	CXCL9|4283	CXCR3|2833	CYBASC3|220002	CYBB|1536	CYTH1|9267	D4S234E|27065	DDR1|780	DENND5B|160518	DISC1|27185	DMXL1|1657	DNAJB14|79982	DNAJB1|3337	DNAJC10|54431	DNALI1|7802	DOCK5|80005	DOCK9|23348	DPP4|1803	DPYSL4|10570	DRAM2|128338	DUSP16|80824	DUSP2|1844	E2F5|1875	EFHD1|80303	EFS|10278	EGR1|1958	ENAH|55740	EPHX1|2052	ERAP2|64167	EVI2B|2124	EVI5L|115704	FAM102A|399665	FAM134B|54463	FAM82B|51115	FBLN5|10516	FBXO41|150726	FCER1G|2207	FCGBP|8857	FCGR2B|2213	FCRLA|84824	FGD2|221472	FGL2|10875	FHIT|2272	FIG4|9896	FLT3LG|2323	FNBP1|23048	FNBP4|23360	FOXP1|27086	FOXP3|50943	FUBP1|8880	FYB|2533	FYN|2534	GABARAPL1|23710	GALNT10|55568	GALNT11|63917	GALT|2592	GATA3|2625	GBP1|2633	GBP2|2634	GBP5|115362	GCNT1|2650	GFOD1|54438	GIMAP4|55303	GIMAP5|55340	GIPC1|10755	GM2A|2760	GMFG|9535	GNA12|2768	GNPTAB|79158	GPC4|2239	GPSM3|63940	GRAP2|9402	GSTZ1|2954	HCG18|414777	HCLS1|3059	HCST|10870	HECW2|57520	HERPUD1|9709	HHEX|3087	HIST1H2BK|85236	HLA-C|3107	HLA-DMA|3108	HLA-DMB|3109	HLA-DOA|3111	HLA-DPA1|3113	HLA-DPB1|3115	HLA-DQA1|3117	HLA-DQB1|3119	HLA-DRA|3122	HLA-DRB1|3123	HLA-DRB5|3127	HOXB2|3212	HSPA1L|3305	HSPA5|3309	HUWE1|10075	HVCN1|84329	ID2|3398	IFI27|3429	IFIT3|3437	IFITM1|8519	IFNGR2|3460	IGJ|3512	IKBKB|3551	IKBKG|8517	IL10RA|3587	IL2RB|3560	IL2RG|3561	IL32|9235	IL4R|3566	IL6ST|3572	INPP4B|8821	INPP5D|3635	INPPL1|3636	IRF4|3662	IRF8|3394	ITGA6|3655	ITGAM|3684	ITGAX|3687	ITGB2|3689	ITIH5|80760	ITK|3702	ITPKB|3707	ITPR1|3708	JUP|3728	KAZ|23254	KBTBD2|25948	KCNN4|3783	KDM4B|23030	KIT|3815	KLHL6|89857	KLRG1|10219	L1CAM|3897	LAG3|3902	LAT2|7462	LAT|27040	LCK|3932	LCP2|3937	LDHB|3945	LEF1|51176	LEPREL1|55214	LEPROTL1|23484	LETMD1|25875	LGALS9|3965	LHFPL2|10184	LIFR|3977	LIMA1|51474	LINS1|55180	LITAF|9516	LOC91316|91316	LOXL3|84695	LOXL4|84171	LPAR2|9170	LPAR6|10161	LPIN2|9663	LPXN|9404	LRIG1|26018	LRMP|4033	LRRC25|126364	LTB|4050	LY75|4065	LYAR|55646	LYN|4067	MACF1|23499	MAF|4094	MAGED4B|81557	MALT1|10892	MAL|4118	MAN1C1|57134	MAP3K7|6885	MAP3K8|1326	MAP7D1|55700	MAPK1|5594	MAPKAPK5|8550	MARCKS|4082	MATN2|4147	MEF2C|4208	MEN1|4221	MGAT4A|11320	MLLT3|4300	MMP11|4320	MNDA|4332	MOBKL2B|79817	MPZ|4359	MRPL27|51264	MTSS1|9788	MYBL1|4603	MYBL2|4605	MYO1E|4643	NAA50|80218	NAP1L5|266812	NCF4|4689	NCK1|4690	NCKAP1L|3071	NDRG4|65009	NFAM1|150372	NFAT5|10725	NFKB1|4790	NFKBIA|4792	NFKBIE|4794	NGFRAP1|27018	NKG7|4818	NPDC1|56654	NPTXR|23467	NR1H2|7376	NR4A2|4929	NUP88|4927	ODC1|4953	OLFM1|10439	OSBP2|23762	OSBPL10|114884	PAG1|55824	PAK1|5058	PAK2|5062	PALM2-AKAP2|445815	PARP14|54625	PARP8|79668	PCCA|5095	PCDHB16|57717	PCYT2|5833	PDE4D|5144	PDE7A|5150	PDE9A|5152	PDPK1|5170	PEA15|8682	PHF16|9767	PHLDB2|90102	PIK3AP1|118788	PIK3C2B|5287	PIK3CA|5290	PIK3CB|5291	PIK3CD|5293	PIK3IP1|113791	PIK3R1|5295	PIK3R2|5296	PIM2|11040	PION|54103	PKM2|5315	PLA1A|51365	PLCG1|5335	PLCG2|5336	PLCL2|23228	PLEKHA1|59338	PLEKHF2|79666	PLEKHO1|51177	PLEK|5341	PMAIP1|5366	PMEPA1|56937	POLD4|57804	POU2F2|5452	PPAPDC1B|84513	PPL|5493	PRCP|5547	PREX1|57580	PRF1|5551	PRICKLE1|144165	PRKCA|5578	PRKCB|5579	PRKCE|5581	PRKCI|5584	PRKD2|25865	PSEN1|5663	PSEN2|5664	PTEN|5728	PTPN4|5775	PTPRCAP|5790	PTPRC|5788	PUS10|150962	PXN|5829	RAB30|27314	RAB43|339122	RAB7L1|8934	RAC2|5880	RALGAPB|57148	RALGPS2|55103	RAMP1|10267	RARRES3|5920	RASGRP1|10125	RBCK1|10616	RBMS1|5937	RBMS3|27303	RCSD1|92241	RELA|5970	RFX5|5993	RGS10|6001	RGS3|5998	RHOBTB2|23221	RIN3|79890	RIPK2|8767	RNASE6|6039	RND2|8153	RNF125|54941	RNF141|50862	RNF213|57674	RNF31|55072	RORA|6095	RPS27A|6233	RRAS2|22800	RSU1|6251	RTKN2|219790	RUNX2|860	S100A10|6281	S100B|6285	SAMD9|54809	SAMSN1|64092	SASH3|54440	SATB1|6304	SAV1|60485	SBK1|388228	SCRN1|9805	SCUBE2|57758	SEL1L3|23231	SELL|6402	SELPLG|6404	SEMA4B|10509	SETBP1|26040	SH3BP5|9467	SHFM1|7979	SHISA2|387914	SHMT2|6472	SIDT2|51092	SILV|6490	SKAP1|8631	SKAP2|8935	SLAMF7|57823	SLA|6503	SLC16A6|9120	SLC2A1|6513	SLC2A5|6518	SLC35D2|11046	SLC38A1|81539	SLC39A8|64116	SLCO3A1|28232	SLFN5|162394	SMAD3|4088	SMAGP|57228	SMC6|79677	SNPH|9751	SNX10|29887	SNX2|6643	SOCS3|9021	SORL1|6653	SP140|11262	SPOCK2|9806	SPP1|6696	SRGAP2|23380	SRGN|5552	SSPN|8082	SSU72|29101	STAG3|10734	STAT6|6778	STK17B|9262	STX7|8417	SUN2|25777	SWAP70|23075	SYK|6850	SYNE2|23224	SYNGR2|9144	SYPL1|6856	SYVN1|84447	TAB2|23118	TACC3|10460	TAP2|6891	TBC1D1|23216	TCF7|6932	TCTN1|79600	TEAD2|8463	TEC|7006	TES|26136	TFEB|7942	TGFBR3|7049	THY1|7070	TIAM1|7074	TLR1|7096	TMEM173|340061	TNFAIP3|7128	TNFRSF14|8764	TNFRSF1B|7133	TNIK|23043	TNS3|64759	TOB1|10140	TOMM40|10452	TOP2A|7153	TPD52|7163	TPST2|8459	TRAF6|7189	TRIM56|81844	TRIO|7204	TSEN54|283989	TSGA14|95681	TSPAN31|6302	TSPAN33|340348	TSPAN3|10099	TTC7A|57217	TUBB6|84617	UBA52|7311	UBB|7314	UBC|7316	UBE2J1|51465	UBE2N|7334	UBE2V1|7335	UBR5|51366	UPP1|7378	UROS|7390	USP6NL|9712	UVRAG|7405	VASP|7408	VAV3|10451	VGF|7425	VPS53|55275	WAS|7454	WDFY1|57590	WDR11|55717	WDR34|89891	WEE1|7465	WIPF1|7456	WWP1|11059	YPEL1|29799	ZAP70|7535	ZBTB11|27107	ZCCHC7|84186	ZNF207|7756	ZNF394|84124	ZNF532|55205	ZYG11B|79699
TCGA-3N-A9WB-06	9.74183721938	10.6958578757	9.74088422891	12.9304680636	7.52803911753	5.13493143176	5.03184067604	7.82641501594	7.27695162349	8.17982849583	3.93991296421	7.385475905	8.00260126717	8.62455788044	10.4753512283	11.207442122	6.66926917916	13.4300809445	10.7084487663	7.17580401137	9.70041734926	9.56286974566	7.60188144649	7.60487786843	5.01391777579	7.26941752708	4.8212714221	7.41308798082	8.0184183056	7.57157215315	17.2292055692	11.8501249786	12.2183656467	10.8690967179	12.1407502862	8.04954092318	3.08430242591	8.90752163666	8.58225302632	12.2900411728	2.9399223645	5.89166220799	8.8480717319	10.4766234937	14.1868755092	11.5767315773	2.39242733821	9.15646285591	11.0304465084	7.30301354179	4.27695069325	10.906611347	11.2076885188	8.71296851105	10.528828069	9.73979427735	9.30761841289	10.9959777464	7.2076888848	5.56235233966	12.552784691	4.27695069325	8.92080747838	12.2768337692	10.829620316	10.9727594891	5.84173667463	5.7688036242	9.3767372922	3.64618570322	2.6919807506	6.58073191243	4.39242733821	2.27694325132	2.44365969076	3.97738983893	3.1514204877	4.30669970727	2.49934843022	3.08430242591	6.74183772487	5.10138114236	0.276913483246	8.82641501594	1.6919807506	3.44687817532	11.2099040765	1.8619156746	2.59888920676	7.92320980663	3.97738983893	2.6919807506	1.01392670604	6.50577027677	13.6589897344	8.5776852424	9.15551296635	3.01390884549	10.2900412016	8.6891680958	10.3491775988	4.80051167862	10.5476358686	8.90387702671	5.51216682565	9.28163983646	11.6865189109	6.39242905558	6.26184481922	9.48315150105	6.84680669326	11.6104792558	9.13389535182	10.5638938988	3.9014461842	11.1485998098	12.9088860702	3.8212714221	4.27695069325	2.39242733821	10.766464723	4.57463439523	9.39242841157	11.5723374705	11.2379184644	7.44687652157	9.41219022941	10.0127891894	7.8161100645	11.5258670535	10.4351400642	1.6919807506	7.97739098384	8.42669833683	3.27695813513	8.32861344881	11.0462380463	8.30669834039	5.29190187864	5.57756176135	7.8161100645	4.73638298842	10.8796500225	11.6127137171	10.6101064935	10.5868064874	7.11825381257	8.64327322321	9.82191569389	9.23695319317	10.0522870919	7.62862634416	8.21358933088	6.69761259694	3.9014461842	5.40623392282	8.44687610813	3.33584051251	4.49934205145	3.97738983893	7.95643133728	5.77945147154	9.24561806575	9.7688042857	6.54996944427	2.41226666905	9.93158718343	6.53747934358	10.2708330536	9.23791834491	8.06485375775	9.93575777381	9.39242841157	3.01390884549	6.49288825931	7.99805048154	2.9399223645	4.62272540809	4.62272540809	5.53747934358	5.10138114236	12.2177541496	11.9963400174	5.62272540809	12.5305032451	10.9937706542	8.60786807982	9.44269577048	3.01390884549	9.62936244914	7.98844611117	5.85185895685	4.99576941171	3.73637757612	10.8468067716	7.1514204877	9.70949312135	13.6204769831	6.56850491742	5.97738983893	3.93991296421	7.75268437507	7.72541193257	6.19183502527	7.70041752266	8.92919862803	7.60697144497	5.85185895685	8.45187707101	4.8212714221	13.1053521717	11.681560566	6.73638298842	9.0789289325	12.3119793434	9.67711901023	9.39502701455	11.9502573034	4.08430242591	10.4568602452	9.2726241868	5.11825173576	3.27695813513	4.30669970727	6.5928561526	7.8768637656	7.38895580842	10.3016291409	4.59887729975	11.5534633696	11.2757766622	4.1514204877	11.0514637356	3.8619156746	6.19978422297	6.92080777605	4.75807927123	1.6919807506	13.8275376673	5.46017244903	9.54061163339	9.97029286788	11.3099152347	10.8067070935	9.41223300223	12.2744835413	2.59888920676	3.21555435487	12.3154129659	2.39242733821	4.18384376949	5.90776316218	2.15140425073	4.75807927123	14.1616305031	11.5709974955	7.51216761594	10.7105366348	9.86504113697	6.8212714221	11.0748828282	3.73637757612	11.5801611281	8.31404072973	10.0212244404	7.59028762688	7.47508488295	8.02961079615	6.7634514127	8.00940148283	8.99805048154	8.62420327203	5.40472263777	2.49934843022	3.97738983893	3.64618570322	2.6919807506	9.31587027676	8.10773023321	11.6983147739	9.85186004972	4.46255625762	8.85185989359	7.70600899391	6.8057309765	8.93635261048	5.94937618114	11.5497753323	11.3265729068	8.71498076125	11.0167317643	8.15755511311	10.0826950061	10.148856463	7.8212714221	7.16366376329	10.083232253	3.01390884549	5.94937618114	2.01392670604	11.0198219858	7.76613000045	8.11615522879	10.754709492	9.99176912379	10.7455752561	2.39242733821	4.59887729975	8.33944697159	4.24657530248	4.57463439523	3.8619156746	9.60038127019	9.29190141832	8.02514399281	10.4989410296	11.1843426001	1.6919807506	10.7797829538	9.40193396818	11.1315599046	7.88674583432	9.05721765677	10.1539795837	3.93991296421	5.61085063026	7.51535607327	10.2427355137	9.54295678269	10.9138778572	9.58583630636	9.54529831915	3.33584051251	7.57007047796	8.68634224225	11.4055900013	8.76792223343	7.45353980221	4.1514204877	10.080544149	12.6416312143	7.13907242094	5.01391777579	4.75807927123	8.68634224225	7.8161100645	10.0110962606	11.8935000205	6.10137904111	9.85312051098	10.907357893	8.21555047214	7.23888332895	15.5726364293	11.6447299278	11.919876829	7.59887953233	6.5928561526	9.28257579262	9.49853830067	8.70600899391	4.33584765674	7.45353980221	8.23502047167	10.4006415641	1.8619156746	8.96578428466	5.97738983893	10.1601036122	9.45686034782	3.49934843022	6.6345032424	7.02737857026	3.44687817532	9.0037368647	8.51216761594	9.19879222874	10.1380380314	11.6238342222	10.8787219701	6.61680170676	5.11825173576	4.11825173576	6.6635324877	12.9386372619	3.97738983893	8.93277990601	10.3322336323	6.02290483953	10.6359686433	9.11720464247	3.08430242591	4.88181142614	2.59888920676	10.2637413739	10.0522870919	4.80051167862	3.93991296421	10.797242435	11.0420991476	9.83728401044	8.35910031128	10.9586083197	8.8718978471	8.76210958698	4.92080777605	4.08430242591	8.93754125433	9.37146869135	12.2714154042	10.1712637571	4.77945409809	12.6340449481	7.7873854466	10.1514203609	8.18784394093	7.60487786843	14.2504990843	13.783795933	8.41308798082	3.33584051251	4.33584765674	3.01390884549	9.35198448051	4.69198633205	13.4159695345	10.3340403791	4.11825173576	4.54997098398	5.46017244903	8.98775771306	5.74727191497	7.26529529764	11.5788284034	7.67212828594	11.7250675047	9.56870516995	17.8606852842	-0.307929948846	8.89655976563	8.82255935945	4.33584765674	8.21555047214	10.0110962606	4.47334533521	9.7411565039	5.4864054668	10.8928873224	7.93277990601	8.72678763042	9.02737912322	6.0048721307	9.34483360003	8.02961079615	14.1257371122	10.7870559517	8.92680625976	3.54996482515	2.01392670604	5.10138114236	9.88981969427	11.9917690884	7.03183847104	6.22337041735	11.3743249683	5.08103704566	12.092601336	8.98200758631	11.2741306548	10.2665821835	11.4034405597	5.01391777579	10.3439372981	10.5951174017	10.6717711189	10.4380831157	8.88057747824	10.8170791866	10.7880449451	9.86940815467	9.06267598155	9.54295678269	8.1140535879	6.32861389757	8.06665861962	6.84173541685	7.47989098763	9.40021043411	8.70461332934	3.08430242591	10.0484406907	7.07569306431	13.1151361247	7.49288825931	7.18384178498	12.3171267317	9.50415795678	10.663172919	11.95143772	10.9983494669	8.10773023321	7.28070304074	6.27695069325	9.67069908679	9.27036144361	8.45353980221	10.072449788	8.43345566578	11.9939135246	7.96578428466	11.9416932623	13.6077747179	13.8883987034	15.0134940531	10.5276443333	11.0006120998	11.8880343965	10.2932951809	11.241773342	10.2623187512	8.80703221176	9.05612340088	10.0429278641	7.62567962363	6.5928561526	9.33494296054	4.54997098398	11.1281797063	10.0987252262	11.7186850146	8.80833259626	11.7741377419	9.17781790602	6.93787400508	2.15140425073	8.57250583321	8.23114772382	11.6774749	8.918400845	9.86504113697	9.33223352043
TCGA-3N-A9WC-06	10.1436298925	10.9874858716	10.0118029604	11.8648826728	8.79455558005	8.55224218104	8.66355952734	7.92182427906	9.83189639553	8.53828827764	8.58126536991	8.18525703646	9.87447900567	8.55120798935	7.42157929964	11.4524311158	8.95721524659	13.7134402498	10.7847389547	8.88063655311	8.38385935226	7.84832686026	6.52262389938	10.018251653	7.55993685085	7.85834535398	9.06604370178	9.89409108032	9.94021814852	7.92182427906	15.6501273172	11.5526280349	12.1638313221	7.23031447047	10.3340228314	8.06063054964	8.01433687975	10.4274126873	7.73870231967	11.8487979074	8.67635803937	10.8429757686	9.93844841529	11.4387246534	13.9195087287	11.4025946578	7.63178675205	8.34690681955	10.4491202659	6.04974184051	4.77088189104	10.9131398406	10.9037981128	9.92003197269	9.18127154455	11.4984027195	9.37864816996	11.2786679368	5.81270357656	8.8306248508	9.17025482995	3.81270357656	8.42320038887	12.6243756518	9.08109431733	13.7321194941	12.0253555004	9.8172041692	8.57975226327	6.11804819379	5.20698307365	9.70301052142	6.26838199087	8.5004033292	9.47873706495	6.94080806679	10.0606302795	8.26462040437	10.2613206576	9.78670759801	11.0581876101	10.7168427774	8.24947378511	11.9053089259	9.16218938767	8.51314250494	17.4337931062	8.59780489383	9.94610197072	9.2702595799	8.59031046007	11.0310411402	8.6273996401	6.95020593362	5.52890882502	8.12843466898	9.42404385404	9.60004576479	10.2665025407	8.65783433297	10.5274349757	9.19418384792	9.79259754257	8.8470695643	7.55069831002	9.291674691	13.1339222516	5.32727418268	9.89955933923	9.97861480054	11.5940624967	12.0590023041	5.10968650813	9.88676777887	8.53360656301	11.0434438273	13.1793996883	10.7390411868	13.6776848069	8.46641789451	10.123250649	10.4951958724	10.7322471491	10.158646544	12.1043010769	9.91283949953	8.32662677679	10.3456430888	7.9122384801	11.7654024297	11.306386715	3.43830616051	7.48755066207	9.48108133564	5.38385978416	5.74951013316	9.38645811715	9.55686390595	8.98148223031	8.95359816604	8.85834535398	3.5903145775	12.5649161587	11.1855057026	11.8911967486	13.7219530149	9.36729155446	8.79194427242	12.102458217	8.35761226227	10.7491724591	6.95020593362	8.06496258725	10.0042203258	5.95954529608	7.54450702403	6.58428607887	8.56759031822	10.3790830826	6.67777319123	8.47295356653	6.77617638427	11.0154563115	10.5929378866	9.07681025373	7.19030274291	10.4859361487	10.6481216079	10.9206297548	10.4758034365	8.85083785732	9.99062051791	8.30363966762	6.88799065978	14.1145255724	13.6676441806	11.6037726469	9.58050882653	4.98720260739	10.2015811803	9.95663258131	11.6065615502	11.4935896967	8.96534967946	10.9906205888	11.6013512411	8.96534967946	9.56835347461	6.58428607887	7.40109625108	9.27742712902	10.7474888608	8.59630904383	5.02326866123	11.0431693581	7.04097131218	10.5406232563	16.1766397012	12.2731879487	11.6923735358	11.5002034777	14.8765082798	14.1738535902	13.7473203844	12.7319066398	15.7184121283	14.8890727256	14.559931929	5.70578718801	4.77152116222	13.6480313994	12.6306000897	7.3669411288	9.31368687495	12.5077819076	11.4387246534	11.8033335666	10.3335740066	11.7414114938	9.62079367301	9.34073827812	10.3407382781	10.7247367204	10.3838594602	11.3451978652	9.33267593803	9.76556889063	9.20502026599	9.83697187021	12.0019625754	10.5839093059	9.37864816996	12.1130880525	8.4130405776	8.76689922457	12.0176930596	5.39766607728	8.57216321286	11.9086272085	8.99743637636	8.53204260921	10.8524647466	10.8882965226	11.2551724189	9.51868069151	2.68342697637	7.86829537331	4.35584791469	8.59929919448	10.0826976669	8.23800866039	8.29927030483	9.63761604203	9.92956659457	13.5297426691	7.96882170902	7.22645169175	9.8664348098	9.60377264687	11.9978614237	12.74824674	8.53672939357	10.0896247328	8.74276415445	12.5069860437	7.95712236107	8.62029314995	6.22257854275	6.26084804382	8.41982158822	10.3998105711	8.89409108032	9.38633696709	6.50996814234	7.84832686026	8.67777319123	8.12843466898	9.08643190076	9.54915297765	11.8104468394	9.2532754925	3.32727058928	8.40963787045	9.26932120773	9.21382599429	8.93962857656	6.49720038192	11.5121513161	11.682891336	8.5600901353	10.8458110933	5.7602342554	10.4814865448	9.25517235992	9.37603528587	8.31459683851	8.51472707088	8.1222114506	9.28704604683	3.2069869795	9.61932148196	12.8115744452	7.08002442684	8.67352356443	8.77088255159	11.1307613437	3.63762183781	8.29996855327	9.60153756171	9.95663258131	3.85334698701	8.85083785732	10.4843197258	9.83253182699	9.96303029405	9.9122384801	10.7431022373	9.93785797244	8.01433687975	9.40878593819	11.1626948167	9.20010484316	8.72584508841	9.44994861363	4.23800722686	3.93134266945	10.6731690399	12.4807773288	10.0698212354	11.5357541864	10.0063168206	12.6972658334	8.91344026869	7.19359040967	6.73326891535	11.0861654237	8.64426153013	8.66766721867	7.44829144229	10.2833326411	12.7067366414	7.42825379881	6.43161293168	9.39766522171	7.81784578373	8.54140061435	9.90561098898	10.5187122587	9.20502026599	11.3277267113	10.5877495808	10.3545184983	8.55224218104	15.1117635902	9.29259841042	11.0315835633	9.02215610974	7.64920371493	8.4433078547	11.2305553109	10.5759626337	10.2030560082	8.53672939357	10.2683541512	9.81977019411	6.13463167145	8.39938175636	7.12636376044	10.7431022373	10.5816432105	9.7161542796	6.58428607887	10.3842929129	8.32547141732	8.7893282297	8.826803002	9.80236077831	9.94198586016	9.84895494115	9.93253323198	7.07573691293	9.99630272794	10.9428688311	7.29812948705	11.4679421397	6.68904470932	8.52419769948	10.6918483593	10.6481216079	10.6574758422	8.66069977014	5.96882113315	11.5921876748	8.28333240952	12.0897576584	10.5683533796	6.57216359191	8.89409108032	10.4134652465	10.8977389134	8.72507888328	10.4412264758	9.24720717255	9.36992030806	9.67848024695	8.6390696917	5.95020710031	7.06279846422	9.16218938767	13.7993802671	9.92778359066	8.32727597938	12.7342887305	7.01880996073	10.2230632554	6.47132242216	7.6434218732	12.3941185933	14.3550714095	10.9098319704	8.40963787045	9.67068386363	8.62005776527	8.9940326137	6.19121519981	8.56759031822	2.26837450462	10.4867437318	9.35230478711	9.83507059983	10.3398446596	5.6492044336	9.18696722071	10.7508541788	7.72233896335	10.714431682	9.96842315586	6.70022745989	7.12221196838	10.7332683221	10.312320966	9.77551612805	4.51631147438	9.49559703716	8.65926776296	10.1216918943	11.8605278309	8.18724566124	8.48593594749	9.13256836044	9.70925151395	4.54140332489	8.75219797725	9.04645941031	10.8261650417	11.3331250422	11.2475692867	8.66213035733	8.03656652169	10.7178749085	12.1181782991	10.5343879046	11.2485218502	6.74950879235	11.4827013889	7.40390336354	11.6779499877	9.46231821755	11.3716700987	12.0441297035	8.56759031822	9.02215610974	10.369482515	11.6800698125	10.7019676973	10.1832656668	10.0944010349	9.80106292172	14.0120477296	10.5970571627	10.3959467494	8.79566371265	9.56070387441	6.25327454687	9.11041831856	8.55686390595	8.84329108869	9.91464090753	8.18525703646	8.72917954108	10.1777754336	9.75018172618	12.7944722814	10.8299884202	6.72781429008	13.0981050057	8.84076659596	10.3916415379	10.2650910808	11.5267049186	8.74005764811	7.4516042957	9.20305600818	8.90500694999	8.77749730596	7.98948135698	10.6628449413	10.7798055204	12.0227130822	9.97962482936	10.6763899529	13.1301800106	11.6328817667	15.5648922623	10.1777754336	10.5441188469	11.2659075405	12.456146724	10.6844760077	8.85459664491	9.3263739805	9.63397567848	10.5978048938	9.9122384801	6.4582064472	9.28147223181	9.06928219293	11.7609031207	9.62152902242	10.2537498841	8.51946995988	11.0442668533	10.3699203081	7.65958281949	9.01433660076	9.19763076335	8.61119783654	11.631421911	8.7562223792	11.1847593897	9.43077367239
