gene	TCGA-3N-A9WB-06	TCGA-3N-A9WC-06	TCGA-3N-A9WD-06	TCGA-BF-A1PU-01	TCGA-BF-A1PV-01	TCGA-BF-A1PX-01	TCGA-BF-A1PZ-01	TCGA-BF-A1Q0-01	TCGA-BF-A3DJ-01	TCGA-BF-A3DL-01	TCGA-BF-A3DM-01	TCGA-BF-A3DN-01	TCGA-BF-A5EO-01	TCGA-BF-A5EP-01	TCGA-BF-A5EQ-01	TCGA-BF-A5ER-01	TCGA-BF-A5ES-01	TCGA-BF-A9VF-01	TCGA-BF-AAOU-01	TCGA-BF-AAOX-01	TCGA-BF-AAP0-06	TCGA-BF-AAP1-01	TCGA-BF-AAP2-01	TCGA-BF-AAP4-01	TCGA-BF-AAP6-01	TCGA-BF-AAP7-01	TCGA-BF-AAP8-01	TCGA-D3-A1Q1-06	TCGA-D3-A1Q3-06	TCGA-D3-A1Q4-06	TCGA-D3-A1Q5-06	TCGA-D3-A1Q6-06	TCGA-D3-A1Q7-06	TCGA-D3-A1Q8-06	TCGA-D3-A1Q9-06	TCGA-D3-A1QA-07	TCGA-D3-A1QA-06	TCGA-D3-A1QB-06	TCGA-D3-A2J6-06	TCGA-D3-A2J7-06	TCGA-D3-A2J8-06	TCGA-D3-A2J9-06	TCGA-D3-A2JA-06	TCGA-D3-A2JB-06	TCGA-D3-A2JC-06	TCGA-D3-A2JD-06	TCGA-D3-A2JE-06	TCGA-D3-A2JF-06	TCGA-D3-A2JG-06	TCGA-D3-A2JH-06	TCGA-D3-A2JK-06	TCGA-D3-A2JL-06	TCGA-D3-A2JN-06	TCGA-D3-A2JO-06	TCGA-D3-A2JP-06	TCGA-D3-A3BZ-06	TCGA-D3-A3C1-06	TCGA-D3-A3C3-06	TCGA-D3-A3C6-06	TCGA-D3-A3C7-06	TCGA-D3-A3C8-06	TCGA-D3-A3CB-06	TCGA-D3-A3CC-06	TCGA-D3-A3CE-06	TCGA-D3-A3CF-06	TCGA-D3-A3ML-06	TCGA-D3-A3MO-06	TCGA-D3-A3MR-06	TCGA-D3-A3MU-06	TCGA-D3-A3MV-06	TCGA-D3-A51E-06	TCGA-D3-A51F-06	TCGA-D3-A51G-06	TCGA-D3-A51H-06	TCGA-D3-A51J-06	TCGA-D3-A51K-06	TCGA-D3-A51N-06	TCGA-D3-A51R-06	TCGA-D3-A51T-06	TCGA-D3-A5GL-06	TCGA-D3-A5GN-06	TCGA-D3-A5GO-06	TCGA-D3-A5GR-06	TCGA-D3-A5GS-06	TCGA-D3-A5GT-01	TCGA-D3-A5GU-06	TCGA-D3-A8GB-06	TCGA-D3-A8GC-06	TCGA-D3-A8GD-06	TCGA-D3-A8GE-06	TCGA-D3-A8GI-06	TCGA-D3-A8GJ-06	TCGA-D3-A8GK-06	TCGA-D3-A8GL-06	TCGA-D3-A8GM-06	TCGA-D3-A8GN-06	TCGA-D3-A8GO-06	TCGA-D3-A8GP-06	TCGA-D3-A8GQ-06	TCGA-D3-A8GR-06	TCGA-D3-A8GS-06	TCGA-D3-A8GV-06	TCGA-D9-A148-06	TCGA-D9-A149-06	TCGA-D9-A1JW-06	TCGA-D9-A1JX-06	TCGA-D9-A1X3-06	TCGA-D9-A3Z1-06	TCGA-D9-A3Z3-06	TCGA-D9-A3Z4-01	TCGA-D9-A4Z2-01	TCGA-D9-A4Z3-01	TCGA-D9-A4Z5-01	TCGA-D9-A4Z6-06	TCGA-D9-A6E9-06	TCGA-D9-A6EA-06	TCGA-D9-A6EC-06	TCGA-D9-A6EG-06	TCGA-DA-A1HV-06	TCGA-DA-A1HW-06	TCGA-DA-A1HY-06	TCGA-DA-A1I0-06	TCGA-DA-A1I1-06	TCGA-DA-A1I2-06	TCGA-DA-A1I4-06	TCGA-DA-A1I5-06	TCGA-DA-A1I7-06	TCGA-DA-A1I8-06	TCGA-DA-A1IA-06	TCGA-DA-A1IB-06	TCGA-DA-A1IC-06	TCGA-DA-A3F2-06	TCGA-DA-A3F3-06	TCGA-DA-A3F5-06	TCGA-DA-A3F8-06	TCGA-DA-A95V-06	TCGA-DA-A95W-06	TCGA-DA-A95X-06	TCGA-DA-A95Y-06	TCGA-DA-A95Z-06	TCGA-DA-A960-01	TCGA-EB-A1NK-01	TCGA-EB-A24C-01	TCGA-EB-A24D-01	TCGA-EB-A299-01	TCGA-EB-A3HV-01	TCGA-EB-A3XB-01	TCGA-EB-A3XC-01	TCGA-EB-A3XD-01	TCGA-EB-A3XE-01	TCGA-EB-A3XF-01	TCGA-EB-A3Y6-01	TCGA-EB-A3Y7-01	TCGA-EB-A41A-01	TCGA-EB-A41B-01	TCGA-EB-A42Y-01	TCGA-EB-A42Z-01	TCGA-EB-A430-01	TCGA-EB-A431-01	TCGA-EB-A44N-01	TCGA-EB-A44O-01	TCGA-EB-A44P-01	TCGA-EB-A44Q-06	TCGA-EB-A44R-06	TCGA-EB-A4IQ-01	TCGA-EB-A4IS-01	TCGA-EB-A4OY-01	TCGA-EB-A4OZ-01	TCGA-EB-A4P0-01	TCGA-EB-A4XL-01	TCGA-EB-A51B-01	TCGA-EB-A550-01	TCGA-EB-A551-01	TCGA-EB-A553-01	TCGA-EB-A57M-01	TCGA-EB-A5FP-01	TCGA-EB-A5KH-06	TCGA-EB-A5SE-01	TCGA-EB-A5SF-01	TCGA-EB-A5SG-06	TCGA-EB-A5SH-06	TCGA-EB-A5UL-06	TCGA-EB-A5UM-01	TCGA-EB-A5UN-06	TCGA-EB-A5VU-01	TCGA-EB-A5VV-06	TCGA-EB-A6L9-06	TCGA-EB-A6QY-01	TCGA-EB-A6QZ-01	TCGA-EB-A6R0-01	TCGA-EB-A82B-01	TCGA-EB-A82C-01	TCGA-EB-A85I-01	TCGA-EB-A85J-01	TCGA-EB-A97M-01	TCGA-EE-A17X-06	TCGA-EE-A17Y-06	TCGA-EE-A17Z-06	TCGA-EE-A180-06	TCGA-EE-A181-06	TCGA-EE-A182-06	TCGA-EE-A183-06	TCGA-EE-A184-06	TCGA-EE-A185-06	TCGA-EE-A20B-06	TCGA-EE-A20C-06	TCGA-EE-A20F-06	TCGA-EE-A20H-06	TCGA-EE-A20I-06	TCGA-EE-A29A-06	TCGA-EE-A29B-06	TCGA-EE-A29C-06	TCGA-EE-A29D-06	TCGA-EE-A29E-06	TCGA-EE-A29G-06	TCGA-EE-A29H-06	TCGA-EE-A29L-06	TCGA-EE-A29M-06	TCGA-EE-A29N-06	TCGA-EE-A29P-06	TCGA-EE-A29Q-06	TCGA-EE-A29R-06	TCGA-EE-A29S-06	TCGA-EE-A29T-06	TCGA-EE-A29V-06	TCGA-EE-A29W-06	TCGA-EE-A29X-06	TCGA-EE-A2A0-06	TCGA-EE-A2A1-06	TCGA-EE-A2A2-06	TCGA-EE-A2A5-06	TCGA-EE-A2A6-06	TCGA-EE-A2GB-06	TCGA-EE-A2GC-06	TCGA-EE-A2GD-06	TCGA-EE-A2GE-06	TCGA-EE-A2GH-06	TCGA-EE-A2GI-06	TCGA-EE-A2GJ-06	TCGA-EE-A2GK-06	TCGA-EE-A2GL-06	TCGA-EE-A2GM-06	TCGA-EE-A2GN-06	TCGA-EE-A2GO-06	TCGA-EE-A2GP-06	TCGA-EE-A2GR-06	TCGA-EE-A2GS-06	TCGA-EE-A2GT-06	TCGA-EE-A2GU-06	TCGA-EE-A2M5-06	TCGA-EE-A2M6-06	TCGA-EE-A2M7-06	TCGA-EE-A2M8-06	TCGA-EE-A2MC-06	TCGA-EE-A2MD-06	TCGA-EE-A2ME-06	TCGA-EE-A2MF-06	TCGA-EE-A2MG-06	TCGA-EE-A2MH-06	TCGA-EE-A2MI-06	TCGA-EE-A2MJ-06	TCGA-EE-A2MK-06	TCGA-EE-A2ML-06	TCGA-EE-A2MM-06	TCGA-EE-A2MN-06	TCGA-EE-A2MP-06	TCGA-EE-A2MQ-06	TCGA-EE-A2MR-06	TCGA-EE-A2MS-06	TCGA-EE-A2MT-06	TCGA-EE-A2MU-06	TCGA-EE-A3AA-06	TCGA-EE-A3AB-06	TCGA-EE-A3AC-06	TCGA-EE-A3AD-06	TCGA-EE-A3AE-06	TCGA-EE-A3AF-06	TCGA-EE-A3AG-06	TCGA-EE-A3AH-06	TCGA-EE-A3J3-06	TCGA-EE-A3J4-06	TCGA-EE-A3J5-06	TCGA-EE-A3J7-06	TCGA-EE-A3J8-06	TCGA-EE-A3JA-06	TCGA-EE-A3JB-06	TCGA-EE-A3JD-06	TCGA-EE-A3JE-06	TCGA-EE-A3JH-06	TCGA-EE-A3JI-06	TCGA-ER-A193-06	TCGA-ER-A194-01	TCGA-ER-A195-06	TCGA-ER-A196-01	TCGA-ER-A197-06	TCGA-ER-A198-06	TCGA-ER-A199-06	TCGA-ER-A19A-06	TCGA-ER-A19B-06	TCGA-ER-A19C-06	TCGA-ER-A19D-06	TCGA-ER-A19E-06	TCGA-ER-A19F-06	TCGA-ER-A19G-06	TCGA-ER-A19H-06	TCGA-ER-A19J-06	TCGA-ER-A19K-01	TCGA-ER-A19L-06	TCGA-ER-A19M-06	TCGA-ER-A19N-06	TCGA-ER-A19O-06	TCGA-ER-A19P-06	TCGA-ER-A19Q-06	TCGA-ER-A19S-06	TCGA-ER-A19T-06	TCGA-ER-A19T-01	TCGA-ER-A19W-06	TCGA-ER-A1A1-06	TCGA-ER-A2NB-01	TCGA-ER-A2NC-06	TCGA-ER-A2ND-06	TCGA-ER-A2NE-06	TCGA-ER-A2NF-06	TCGA-ER-A2NF-01	TCGA-ER-A2NG-06	TCGA-ER-A2NH-06	TCGA-ER-A3ES-06	TCGA-ER-A3ET-06	TCGA-ER-A3EV-06	TCGA-ER-A3PL-06	TCGA-ER-A42H-01	TCGA-ER-A42K-06	TCGA-ER-A42L-06	TCGA-FR-A2OS-01	TCGA-FR-A3R1-01	TCGA-FR-A3YN-06	TCGA-FR-A3YO-06	TCGA-FR-A44A-06	TCGA-FR-A69P-06	TCGA-FR-A726-01	TCGA-FR-A728-01	TCGA-FR-A729-06	TCGA-FR-A7U8-06	TCGA-FR-A7U9-06	TCGA-FR-A7UA-06	TCGA-FR-A8YC-06	TCGA-FR-A8YD-06	TCGA-FR-A8YE-06	TCGA-FS-A1YW-06	TCGA-FS-A1YX-06	TCGA-FS-A1YY-06	TCGA-FS-A1Z0-06	TCGA-FS-A1Z3-06	TCGA-FS-A1Z4-06	TCGA-FS-A1Z7-06	TCGA-FS-A1ZA-06	TCGA-FS-A1ZB-06	TCGA-FS-A1ZC-06	TCGA-FS-A1ZD-06	TCGA-FS-A1ZE-06	TCGA-FS-A1ZF-06	TCGA-FS-A1ZG-06	TCGA-FS-A1ZH-06	TCGA-FS-A1ZJ-06	TCGA-FS-A1ZK-06	TCGA-FS-A1ZM-06	TCGA-FS-A1ZN-01	TCGA-FS-A1ZP-06	TCGA-FS-A1ZQ-06	TCGA-FS-A1ZR-06	TCGA-FS-A1ZS-06	TCGA-FS-A1ZT-06	TCGA-FS-A1ZU-06	TCGA-FS-A1ZW-06	TCGA-FS-A1ZY-06	TCGA-FS-A1ZZ-06	TCGA-FS-A4F0-06	TCGA-FS-A4F2-06	TCGA-FS-A4F4-06	TCGA-FS-A4F5-06	TCGA-FS-A4F8-06	TCGA-FS-A4F9-06	TCGA-FS-A4FB-06	TCGA-FS-A4FC-06	TCGA-FS-A4FD-06	TCGA-FW-A3I3-06	TCGA-FW-A3R5-06	TCGA-FW-A3TU-06	TCGA-FW-A3TV-06	TCGA-FW-A5DX-01	TCGA-FW-A5DY-06	TCGA-GF-A2C7-01	TCGA-GF-A3OT-06	TCGA-GF-A4EO-06	TCGA-GF-A6C8-06	TCGA-GF-A6C9-06	TCGA-GF-A769-01	TCGA-GN-A262-06	TCGA-GN-A263-01	TCGA-GN-A264-06	TCGA-GN-A265-06	TCGA-GN-A266-06	TCGA-GN-A267-06	TCGA-GN-A268-06	TCGA-GN-A26A-06	TCGA-GN-A26C-01	TCGA-GN-A26D-06	TCGA-GN-A4U3-06	TCGA-GN-A4U4-06	TCGA-GN-A4U5-01	TCGA-GN-A4U7-06	TCGA-GN-A4U8-11	TCGA-GN-A4U8-06	TCGA-GN-A4U9-06	TCGA-GN-A8LK-06	TCGA-GN-A8LL-06	TCGA-GN-A8LN-01	TCGA-GN-A9SD-06	TCGA-HR-A2OG-06	TCGA-HR-A2OH-06	TCGA-HR-A5NC-01	TCGA-IH-A3EA-01	TCGA-LH-A9QB-06	TCGA-OD-A75X-06	TCGA-QB-A6FS-06	TCGA-QB-AA9O-06	TCGA-RP-A690-06	TCGA-RP-A693-06	TCGA-RP-A694-06	TCGA-RP-A695-06	TCGA-RP-A6K9-06	TCGA-W3-A824-06	TCGA-W3-A825-06	TCGA-W3-A828-06	TCGA-W3-AA1O-06	TCGA-W3-AA1Q-06	TCGA-W3-AA1R-06	TCGA-W3-AA1V-06	TCGA-W3-AA1W-06	TCGA-W3-AA21-06	TCGA-WE-A8JZ-06	TCGA-WE-A8K1-06	TCGA-WE-A8K4-01	TCGA-WE-A8K5-06	TCGA-WE-A8K6-06	TCGA-WE-A8ZM-06	TCGA-WE-A8ZN-06	TCGA-WE-A8ZO-06	TCGA-WE-A8ZQ-06	TCGA-WE-A8ZR-06	TCGA-WE-A8ZT-06	TCGA-WE-A8ZX-06	TCGA-WE-A8ZY-06	TCGA-WE-AA9Y-06	TCGA-WE-AAA0-06	TCGA-WE-AAA3-06	TCGA-WE-AAA4-06	TCGA-XV-A9VZ-01	TCGA-XV-A9W2-01	TCGA-XV-A9W5-01	TCGA-XV-AAZV-01	TCGA-XV-AAZW-01	TCGA-XV-AAZY-01	TCGA-XV-AB01-06	TCGA-YD-A89C-06	TCGA-YD-A9TA-06	TCGA-YD-A9TB-06	TCGA-YG-AA3N-01	TCGA-YG-AA3O-06	TCGA-YG-AA3P-06	TCGA-Z2-A8RT-06	TCGA-Z2-AA3S-06	TCGA-Z2-AA3V-06
ABCB5|340273	2.93992236450125	10.9685329561451	6.71375766686811	11.8695487727745	10.8195664051534	3.06039331222714	9.57489887335603	8.81229124022332	1.63310566628687	12.0809079429892	5.84938132951656	7.82863602410151	8.11957302154763	6.26233543112676	10.4800103898832	10.9100675613355	9.64385618977473	10.2128511484936	8.4207497582968	8.84596919702593	10.4085543548271	7.46825746832314	9.41220272259228	7.93110505967711	4.1278396000753	10.0562950851572	11.3852980434004	8.11115810618566	12.2562196885928	2.28137184514778	-0.808184710293102	-1.11904026141722	11.0726547746444	0.0251705757349061	12.9301722514186	10.5148844457868	10.929258408637	8.39323126952129	10.2947792528559	6.46175118041937	NA	5.52858694589878	-1.15040098884855	8.54066432302824	8.06209364195751	7.29854743344536	7.81274143500152	NA	12.1534113019129	4.96128067067507	3.53951866434271	7.05099680427627	NA	9.59865048965355	1.72630809076549	9.66420868234817	2.27461949471604	6.55778685972573	7.0136129979303	NA	2.65448136905782	0.696617065212426	11.3303383960153	8.31116112874861	10.5718189945749	12.9830603441265	8.59840317205031	7.45054319554085	11.2214732961106	7.04716863769422	11.3658714655806	6.28870184437589	0.858299347871378	8.94537272409898	NA	10.6308766600548	1.65016714131387	1.26129009525938	11.4408431677286	9.799305261449	0.0197730690400272	3.68182029270903	4.83478704933734	11.3368042732291	11.0467238428578	12.587171743164	4.07359747220478	9.56185650893662	8.36847197610061	2.81686589965527	8.09260176539508	9.76629782699545	8.04203086463214	3.17491769523959	11.9369195682763	9.19656450654546	5.36889403824595	12.7192442660966	-0.0938790470029001	9.82474780850255	1.50868217947054	6.75373823180511	11.9626746691103	11.5413973229881	11.9511384707394	7.15594853649028	10.6300106939148	10.5753879733688	11.3504287903759	7.6823302996237	8.31446224993454	9.60032068053019	11.4868887069162	11.7827838766398	6.89460801172305	2.02165738827403	10.7029644781811	3.48632822991177	10.7877187019793	11.2593909606781	1.31220046263768	5.98217220224247	9.81575889204114	12.1368329643047	9.63887643891368	6.44306620262222	NA	1.48253854784542	10.9422550461484	11.207544858545	11.1644208777601	6.56037105079344	9.88532848495347	4.08826882800374	-1.63935479753978	10.459491456452	11.0102799661765	8.47401982118632	10.9256562037701	12.4492738953823	2.67301361528961	3.09627872263986	12.4316712708872	7.94955010691418	3.49094230802488	3.56476836297317	7.28400693916216	6.35919433430801	5.60733031374961	3.39289438541028	10.0471689104069	9.12935978688846	9.17965435723064	9.45436366332396	11.2821880087481	6.35599058618484	-0.0458781532143124	11.0042340222498	12.1610743315342	5.35275852504064	9.42205530239879	0.799004390183243	11.5225384262961	4.54464611635955	8.57634488898402	10.3540623374689	9.21315283533637	6.29050181541233	7.17058308094175	9.73124146286528	8.6198461796047	4.45693096717229	8.42124686697963	8.47205717321619	12.6154897742833	9.5277096169952	9.20713246498449	9.75136329246959	9.924859998957	7.15309597173459	10.4727442413221	10.0600977917044	9.97137613988272	5.30260419816833	9.00829134940993	NA	11.7002553812654	9.55920651928046	6.79412469851132	11.5802814657436	12.7975187892443	9.9835329163607	3.55490805101061	3.36942460510267	11.7431530775363	3.58182122162651	2.99698522633621	11.4915397269693	11.2713569228868	11.2241560077743	7.02763290890514	1.52441477579411	12.147109791716	10.4113822837049	-0.184588523071337	-0.594443236656243	12.1961233206624	0.965248656844235	11.2790926035022	3.22508979886764	9.98132738358414	10.3742684481676	10.7510383577405	7.70784363058292	9.76825000561336	11.105813133065	9.51903467691675	11.4275775234868	10.568627181163	12.6158451516016	8.7757672980069	10.6675121759136	11.4681052106641	5.60917578255372	12.369343898222	2.61237609128324	8.03882792657935	12.314427212928	9.44987166923685	11.6546998833748	8.30289065953303	4.02782639740625	10.389918881721	6.44157643374272	11.2894379645901	1.02863987080863	11.2038738973329	11.6540541345738	13.1170016834754	0.764261218217114	10.9583562345366	10.0894406821443	8.19768064034932	NA	4.39705678335352	12.4335609266013	8.80949387002631	4.12868108145835	2.78228274301289	NA	7.24316160385843	0.528071164578735	10.5479868684035	0.269392278940406	10.7692615594445	6.38390815593173	10.6174521291164	10.3784397684887	8.17391494279453	9.3548871568354	4.36349350936519	11.8238640164494	11.9285407298257	9.20956594993676	12.5231067541498	-1.69478822392181	8.41076126974171	-1.81552926335991	12.3537609707056	7.54433854979911	9.40151335719135	2.28835856219366	0.726569677609916	10.3781143722531	13.1946609587918	11.8289170582766	11.1987760866322	3.97793013471984	6.51946170370184	11.8075490126699	11.9881064634149	11.3499045662178	4.36998288581466	10.1778887736077	11.972222639067	1.07286040193124	NA	8.82750498837348	1.96384399836247	10.7765273720746	8.64196068651565	12.2711596915624	1.05942450316481	10.9093362940133	10.4326408604456	4.84419983027106	6.62922400262213	7.80572517341315	0.471967787661516	12.0072200690108	3.32810401870778	7.55380666827066	12.1684036716615	10.697986178536	5.49875508431025	5.2860716220061	5.12725357317259	6.6282151279886	9.09597477634792	9.01056223224873	0.689835877447175	10.9136901538873	7.26760227586466	1.91157654512337	11.7182771496233	10.1860446417588	8.70739778750669	-1.53826191397953	8.02152914153442	8.08563232191424	12.4969571585084	11.592661373448	12.6494131047379	12.1013314340238	8.26039974059914	1.6742346477937	12.3615928415317	10.6488286057143	12.2112044945663	11.8502158319297	10.1336391692844	0.664846881507388	NA	7.54759789151252	7.8032838750196	6.98040123879169	8.78497110806768	2.41299825197589	9.53179763749803	9.95046914319619	10.3649262781406	9.34947077399671	9.26954679998057	-0.0420111332636861	2.99233338175094	10.685646563204	11.1011170841669	-0.31258092262811	12.8668118735548	5.09934570619741	9.8010276665812	9.70669699712289	8.85428308500559	8.98072710624647	6.15147731564356	-1.73792771160159	7.30636615028173	-0.729770092762002	0.448372394612054	12.0796241798339	10.7917666261574	7.53591686385253	-0.072027716724454	10.2023738856274	11.6536410582567	6.67991354665186	4.02718059741457	12.6234963770937	11.3762573860344	7.23277873832901	0.809414444235898	10.4220846398962	10.9581679937929	9.16898719539505	10.3123142716571	12.5668489667797	11.5386223545961	8.07825917261695	10.7083108932527	11.6170087788248	1.77006786326375	7.79834866858931	8.92148125960263	11.4594519063937	10.368937895947	11.9943685355735	10.7635179732896	10.7976804104461	10.2805710520581	0.141955885583644	1.20357705393231	11.5314493045798	NA	9.66909003089348	1.83895176695194	2.44222694522182	1.55055595229846	8.30386155509827	11.8473865750782	12.2645208027346	5.99404789261496	3.67703459522409	12.0944794196421	10.8737111709452	-0.0606981859003164	2.01888338423471	12.2094692973295	8.74397401757331	1.49487637994551	7.38141749398716	9.62291241958487	0.846312779742137	4.35627764779529	1.32872159540183	8.55561027110168	7.33083353990712	8.9290536053894	7.63914314992444	3.10445408370204	2.96465738837658	6.34497403713808	10.9012935170015	0.306845500314283	10.295747242184	9.4520404230767	11.4443963415081	12.8154006688956	5.54055739204222	10.7678017613369	12.9008160637612	9.83580599170294	10.6013319715647	1.15263773965111	4.88529614533615	9.03788404673921	12.7249650510859	10.7722950244053	-0.41465283188798	9.87202917785371	12.37257118715	1.92231204137356	9.80672908176469	10.3249663875361	11.2230622294104	9.87994142846924	1.08990486842134	4.47906884403666	12.1183284784188	4.54395979737185	11.7492222058671	0.185866545311334	8.92686525028556	11.1016966222797	11.7607068093184	7.3295344546539	11.5524408608585	9.43977915791874	2.82111832339109	9.15485607421154	3.61897861065233	7.62554082322545	2.02261637906735	10.0688040689511	11.6683624443999	1.96391796186206	-1.56875146756524	10.0644494812438	10.7579233162288	12.1358853482757	7.2053133299446	12.1040501368733	13.5427262909454	8.66330013937888
